,id,name,한줄평,순위,분류열,긍정확률,부정확률,평점
346,92736801,아무나쉽게따라하는인스타그램마케팅,6,867, 국내도서    경제 경영    마케팅 세일즈    마케팅 브랜드    국내도서    경제 경영    마케팅 세일즈    인터넷 마케팅    국내도서    경제 경영    인터넷비즈니스    인터넷 마케팅 ,0.7076865682999293,0.2923134317000707,4.666666666666667
314,91213017,매우예민한사람들을위한책,30,868, 국내도서    인문    심리    주제로 읽는 심리학    쉽게 읽는 심리학    국내도서    인문    심리    주제로 읽는 심리학    성격    국내도서    인문    심리    주제로 읽는 심리학    국내도서    미디어 추천    동아일보    국내도서    YES24 올해의 책    2020년 올해의 책 후보도서     다시보는2020     예민한사람     진짜내모습찾기     나를바라보다     책읽아웃     정신건강의학과상담 ,0.5307118237018585,0.46928817629814146,4.033333333333333
297,90428368,설민석의한국사대모험14,30,869, 국내도서    어린이    1 2학년    1 2학년 만화 애니메이션    1 2학년 학습만화    국내도서    어린이    1 2학년    1 2학년 학습    1 2학년 역사 지리    국내도서    어린이    3 4학년    3 4학년 만화 애니메이션    3 4학년 학습만화    국내도서    어린이    3 4학년    3 4학년 학습    3 4학년 역사 지리    국내도서    어린이    초등학습    한국사 세계사 지리    국내도서    어린이    학습만화 코믹스    학습만화    국내도서    미디어 추천    동아일보     초등한국사     허준 ,0.8150870273510615,0.1849129726489385,4.866666666666666
228,80085341,나도손글씨바르게쓰면소원이없겠네,30,870, 국내도서    건강 취미    취미기타    국내도서    YES24 올해의 책    2020년 올해의 책 후보도서     어른다운어른     다시보는2020     글씨교정     예쁜글씨     새해결심     SNS화제     악필교정     캘리그래피     손글씨 ,0.6766982704401017,0.3233017295598984,4.833333333333333
217,77136582,네모아저씨의페이퍼블레이드2레볼루션,30,871, 국내도서    어린이    1 2학년    1 2학년 놀이    1 2학년 만들기 색칠하기 종이접기    국내도서    어린이    3 4학년    3 4학년 놀이    3 4학년 만들기 색칠하기 종이접기    국내도서    어린이    어린이 교양    놀이    만들기 색칠하기 종이접기     종이접기     유투버     유튜브셀러 ,0.690799954533577,0.30920004546642305,4.8
195,72127217,나는소망한다내게금지된것을,30,872, 국내도서    소설 시 희곡    한국소설    한국 장편소설     페미니즘     여성문학 ,0.8504385540882746,0.14956144591172535,4.933333333333334
175,67094938,아이를위한하루한줄인문학,29,873, 국내도서    가정 살림    자녀교육    학습법일반    국내도서    가정 살림    자녀교육    독서교육    국내도서    가정 살림    자녀교육    좋은부모되기    국내도서    가정 살림    자녀교육    자녀교육일반    국내도서    YES24 올해의 책    2019년 올해의 책 후보도서     새해결심     아이와함께읽기좋은책     초중등인문학     자녀교육 ,0.6631168096229948,0.3368831903770052,4.448275862068964
114,36925841,변신돼지,30,874, 국내도서    어린이    1 2학년    1 2학년 그림 동화책    1 2학년 창작동화    국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화    국내도서    YES24 올해의 책    2017년 올해의 책 후보도서     비룡소문학상     판타지     관계 ,0.9023915002743403,0.09760849972565969,4.9
594,99011431,변변찮은마술강사와금기교전17,6,875, 국내도서    만화 라이트노벨    라이트노벨    판타지     국내도서    만화 라이트노벨    라이트노벨    국내도서    소설 시 희곡    테마소설    라이트 노벨 ,0.886144091685613,0.11385590831438701,4.666666666666667
532,98351273,새벽의연화33,30,876, 국내도서    만화 라이트노벨    판타지     동양풍판타지  ,0.8049089481433233,0.19509105185667674,4.866666666666666
442,97153710,2021유통관리사2급단기완성,2,877, 국내도서    수험서 자격증    경제 금융 회계 물류    유통관리사 ,0.9317486584186554,0.0682513415813446,5.0
196,72127469,시작의기술,30,878, 국내도서    자기계발    처세술 삶의 자세     완벽주의     유튜브셀러     김미경TV     나를위한변화     습관바꾸기     오늘부터시작 ,0.6403018991152446,0.35969810088475546,4.3
45,8840624,여덟단어,30,879, 국내도서    인문    인문에세이    인문에세이     국내도서    미디어 추천    경향신문    국내도서    YES24 올해의 책    2013년 올해의 책 후보도서     일상의아름다움     책에관한책 ,0.8309591621160507,0.16904083788394927,4.7
22,3593215,눈물바다,30,880, 국내도서    어린이    예비 초등학생    국내도서    어린이    1 2학년    1 2학년 그림 동화책    1 2학년 창작동화    국내도서    어린이    어린이 문학    그림책    국내도서    유아    유아 그림책    유아 창작동화    국내도서    유아    4 6세    4 6세 우리나라 그림책    국내도서    유아    누리과정 생활주제    나와 가족    국내도서    YES24 올해의 책    2010년 올해의 책 후보도서     일상을위로하다     감정 ,0.8997112820545833,0.10028871794541677,4.8
6,276635,마당을나온암탉,30,881, 국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화    국내도서    어린이    어린이 문학    동화책    국내도서    어린이    교과서 수록도서     탑골공원책벌레     영화드라마원작     초등교과서수록도서     감동 ,0.8785324454307556,0.12146755456924438,4.9
24,3799797,초등학생을위한나의라임오렌지나무,30,882, 국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화     tvN비밀독서단추천도서  ,0.8029644340276718,0.19703556597232819,4.933333333333334
383,95559993,설민석의고사성어대격돌1,30,883, 국내도서    어린이    1 2학년    1 2학년 학습    1 2학년 속담 고사성어 명언    국내도서    어린이    3 4학년    3 4학년 학습    3 4학년 속담 고사성어 명언    국내도서    어린이    초등학습    속담 고사성어 명언     학습만화     초등어휘 ,0.8860710849364598,0.11392891506354014,4.8
404,96088299,2021에듀윌공인중개사부동산공법체계도,5,884, 국내도서    수험서 자격증    공인중개 주택관리    공인중개사    단기완성    국내도서    수험서 자격증    공인중개 주택관리    공인중개사    핵심요약    국내도서    수험서 자격증    공인중개 주택관리    공인중개사 ,0.6082461297512054,0.39175387024879454,5.0
183,68796113,딸기우유공약,9,885, 국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화    국내도서    YES24 올해의 책    2019년 올해의 책 후보도서 ,0.8206451700793372,0.17935482992066276,4.666666666666667
70,15834855,책먹는여우와이야기도둑,30,886, 국내도서    어린이    1 2학년    1 2학년 그림 동화책    1 2학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화    국내도서    미디어 추천    조선일보    국내도서    미디어 추천    중앙일보    국내도서    YES24 올해의 책    2015년 올해의 책 후보도서    국내도서    YES24 올해의 책    2015년 올해의 책 선정도서     독서권장     책덕후     풍자 ,0.8334808786710103,0.16651912132898966,4.733333333333333
47,8889347,너는어떤씨앗이니?,30,887, 국내도서    유아    4 6세    4 6세 우리나라 그림책    국내도서    유아    유아 그림책    유아 창작동화    국내도서    유아    누리과정 생활주제    계절    봄    국내도서    행복한아침독서 추천    2014년    5 7세용 추천도서    국내도서    YES24 올해의 책    2013년 올해의 책 후보도서     무료배송쿠폰도서 ,0.8822499692440033,0.1177500307559967,4.766666666666667
617,99122382,2021고시넷NCS경기도공공기관통합채용기출예상문제집,1,889, 국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS ,0.8885886669158936,0.11141133308410643,5.0
492,97665510,부자들은이런주식을삽니다,14,891, 국내도서    경제 경영    투자 재테크    주식 증권     주식투자     유퀴즈온더블럭_자기님들 ,0.6839400061539241,0.31605999384607586,4.428571428571429
341,92566272,체인소맨1,30,893, 국내도서    만화 라이트노벨    액션     이만화가대단하다 ,0.8723564316829046,0.12764356831709545,4.833333333333333
210,74622947,영단기토익실전1000제1LC,30,894, 국내도서    국어 외국어 사전    영어    토익 TOEIC    기출문제 모의고사    국내도서    국어 외국어 사전    영어    토익 TOEIC    청해 LC     최신유형으로실전마무리     가성비좋은 ,0.6292032102743784,0.3707967897256215,4.733333333333333
200,72172952,마음의결,28,895, 국내도서    에세이    한국 에세이     다정한말들     SNS감성작가 ,0.8541210879172597,0.14587891208274023,4.678571428571429
104,32235690,기적의파닉스1-3세트,30,896, 국내도서    유아    4 6세    4 6세 IQ EQ계발    국내도서    유아    4 6세    국내도서    유아    유아 학습    유아 영어 학습     영어책읽기     영어공부     카트담기편한세트문제집 ,0.8025773177544276,0.1974226822455724,4.966666666666667
0,125459,부자아빠가난한아빠2,30,897, 국내도서    경제 경영    투자 재테크    재테크일반    외국도서    원서 VS 번역서    원서 VS 번역서  비즈니스      돈좀벌어보자     가난이싫어     부자되는법 ,0.814491073290507,0.185508926709493,4.666666666666667
334,92311394,"내가들어보지못해서,아이에게해주지못한말들",30,898, 국내도서    가정 살림    자녀교육    자녀교육일반     일생의기술     대화가필요해     자녀와의대화     말한마디란말이야     대화의기술     아이를키운다면한번쯤     부모와아이가행복한육아     우리아이심리알기      부모가된다는것 ,0.6083297997713089,0.3916702002286911,4.666666666666667
662,99398437,요괴의아이를돌봐드립니다4,1,899, 국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화 ,0.9617642164230348,0.03823578357696533,5.0
572,98861805,아마존처럼회의하라,1,900, 국내도서    경제 경영    경영    경영전략 경영혁신    국내도서    경제 경영    경영    경영일반    국내도서    자기계발    화술 협상 회의진행 ,0.26925817131996155,0.7307418286800385,5.0
399,96001838,초등자기주도공부법,30,901, 국내도서    가정 살림    자녀교육    학습법일반    국내도서    가정 살림    자녀교육    초등생활지도    국내도서    가정 살림    자녀교육    자녀교육일반     자기주도학습     자녀교육     초등학교생활     초등공부     공부습관 ,0.8163011382023494,0.18369886179765066,4.733333333333333
301,90628267,유원,9,902, 국내도서    청소년    청소년 문학    국내도서    국내문학상 수상작    오늘의 작가상 ,0.7616387108961741,0.2383612891038259,4.666666666666667
299,90454414,빅터플랭클의죽음의수용소에서,14,903, 국내도서    인문    심리    심리학 이론    국내도서    에세이    일기 편지글 ,0.7540157501186643,0.24598424988133566,4.857142857142857
295,90428075,ETS토익정기시험예상문제집LC(리스닝)실전5세트,30,904, 국내도서    국어 외국어 사전    영어    토익 TOEIC    청해 LC     분철 ,0.7806728929281235,0.21932710707187653,4.8
265,88925363,내아이를위한감정코칭,14,905, 국내도서    가정 살림    자녀교육    자녀교육일반     부모와아이가행복한육아     아이를키운다면한번쯤 ,0.8609544549669538,0.13904554503304617,4.928571428571429
173,66815464,ETS토익기출공식입문서RC리딩,27,906, 국내도서    국어 외국어 사전    영어    토익 TOEIC    독해 문법 RC     분철     신유형반영     너만알려줄게고득점비법     너도나도보는토익기본서 ,0.6719871207519814,0.32801287924801864,4.5555555555555545
162,63021971,오싹오싹팬티!,30,907, 국내도서    유아    4 6세    4 6세 다른나라 그림책    국내도서    유아    유아 그림책    유아 창작동화 ,0.8867353995641073,0.11326460043589275,4.866666666666666
112,35552641,돌이킬수없는약속,30,908, 국내도서    소설 시 희곡    장르소설    추리 미스터리    국내도서    소설 시 희곡    일본소설    일본 장편소설    국내도서    미디어 추천    중앙일보     역주행베스트셀러     책끝을접다     반전     복선 ,0.7521530797084173,0.24784692029158276,4.2
91,24027453,뜨겁게나를응원한다,30,909, 국내도서    자기계발    처세술 삶의 자세    국내도서    에세이    삶의 자세와 지혜 ,0.9177546242872874,0.0822453757127126,4.733333333333333
77,18182099,어쩌면별들이너의슬픔을가져갈지도몰라,29,910, 국내도서    소설 시 희곡    시 희곡    한국 시    국내도서    소설 시 희곡    비평 창작 이론    창작 문장작법     선물하기좋은시집     드라마에소개된책 ,0.6662118373246029,0.3337881626753971,4.793103448275862
692,100461771,오!취준의여신님2,1,911, 국내도서    만화 라이트노벨    판타지 ,0.4701973497867584,0.5298026502132416,4.0
677,99479990,프로미스신데렐라6,4,912, 국내도서    만화 라이트노벨    로맨스     국내도서    만화 라이트노벨    드라마 ,0.8419971466064453,0.1580028533935547,5.0
675,99475960,쿠로사키말따위안들을거야17,5,913, 국내도서    만화 라이트노벨    로맨스     로맨틱 코미디     국내도서    만화 라이트노벨    로맨스  ,0.8399286270141602,0.16007137298583984,5.0
637,99270948,전당포시노부의보석상자12,4,914, 국내도서    만화 라이트노벨    로맨스     로맨틱 코미디     국내도서    만화 라이트노벨    로맨스  ,0.7441525161266327,0.2558474838733673,5.0
430,96860642,하루10분또박또박예쁜글씨(초등고학년용),5,915, 국내도서    어린이    3 4학년    3 4학년 자기계발 생활    3 4학년 자기계발    국내도서    어린이    5 6학년    5 6학년 자기계발 생활    5 6학년 자기계발    국내도서    어린이    어린이 교양    자기계발 생활    자기계발 ,0.660839581489563,0.339160418510437,3.8
423,96674934,Doit!HTML+CSS+자바스크립트웹표준의정석,2,916, 국내도서    IT 모바일    웹사이트    HTML JavaScript CSS jQuery    국내도서    IT 모바일    웹사이트    웹디자인    국내도서    IT 모바일    웹사이트    블로그 홈페이지 만들기 ,0.4047354608774185,0.5952645391225815,5.0
293,90392126,위포트하주응의PSATforNCS추리·상황판단핵심기본서,30,917, 국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    국내도서    수험서 자격증    취업 상식 적성검사    기업별 직무적성검사     취업시험을위한PSAT ,0.7572188059488932,0.24278119405110676,4.9
257,86591861,하루3줄초등글쓰기의기적,30,918, 국내도서    가정 살림    자녀교육    자녀교육일반    국내도서    YES24 올해의 책    2020년 올해의 책 후보도서     다시보는2020     새해결심     초등공부     자녀교육     독서교육     선생님이쓴책 ,0.7771945387125015,0.22280546128749848,4.766666666666667
170,65787664,하마터면회계를모르고일할뻔했다!,30,919, 국내도서    경제 경영    경영    회계 재무 세무    국내도서    YES24 올해의 책    2019년 올해의 책 후보도서     숫자가싫어     회계는어려워     쉬운회계공부 ,0.769810896118482,0.23018910388151806,4.766666666666667
44,8709538,BricksReading200L1,30,920, 국내도서    국어 외국어 사전    영어    영어 독해 문법 작문 번역    영어독해 번역    국내도서    국어 외국어 사전    영어    영어 독해 문법 작문 번역     영어공부     초등영어 ,0.6488064736127853,0.3511935263872147,4.9
317,91359958,노화의종말,30,921, 국내도서    자연과학    생명과학    유전자 진화 바이러스    국내도서    미디어 추천    조선일보    국내도서    미디어 추천    중앙일보    국내도서    미디어 추천    동아일보    국내도서    미디어 추천    한겨레    국내도서    미디어 추천    경향신문    국내도서    YES24 올해의 책    2020년 올해의 책 후보도서     다시보는2020     장수비법     건강하게오래살기     죽음에관하여     유전자 ,0.5995309839646021,0.40046901603539786,4.566666666666666
451,97252096,보통의노을,13,922, 국내도서    청소년    청소년 문학     나답게살자     모든삶은크고작다     삶의자세     응원과위로 ,0.7252308680461004,0.2747691319538997,4.769230769230768
448,97247000,조금알고적당히모르는오십이되었다,17,923, 국내도서    자기계발    처세술 삶의 자세 ,0.90486640439314,0.09513359560686,4.823529411764706
339,92533709,하이큐!!43,30,924, 국내도서    만화 라이트노벨    스포츠 ,0.839669547478358,0.16033045252164205,4.833333333333333
267,89244348,초역니체의말,21,925, 국내도서    인문    철학 사상    쉽게 읽는 철학 대중철학    국내도서    인문    철학 사상    생철학 실존주의    국내도서    인문    서양철학    서양 현대 철학 ,0.7340912790525527,0.2659087209474473,4.333333333333333
155,60713828,구미호식당,30,926, 국내도서    청소년    청소년 문학     추리책방_추천사를추천합니다     외로움     삶이고단할때     사랑의의미     시간여행 ,0.7716099123160044,0.22839008768399557,4.833333333333333
63,13898460,수박씨를삼켰어!,16,927, 국내도서    유아    4 6세    4 6세 다른나라 그림책    국내도서    유아    유아 그림책    유아 창작동화    국내도서    유아    누리과정 생활주제    계절    여름    국내도서    행복한아침독서 책둥이 추천    2015년    3 4세용    국내도서    유아 어린이 추천도서    행복한아침독서 추천    2015 3 4세용 추천도서 ,0.7945305407047272,0.20546945929527283,4.9375
27,4293743,지하100층짜리집,30,928, 국내도서    유아    4 6세    4 6세 다른나라 그림책    국내도서    유아    유아 그림책    유아 창작동화    국내도서    행복한아침독서 추천    2011년    6 7세 추천도서    국내도서    한국간행물윤리위원회 이달의 책    2011년    2011년 1월     무료배송쿠폰도서     상상력 ,0.8034751802682877,0.19652481973171235,4.733333333333333
693,101303612,기동경찰패트레이버애장판9,1,929, 국내도서    만화 라이트노벨    판타지 ,0.9844150543212892,0.015584945678710938,5.0
670,99426085,2022노희양지방세법및기출문제집,2,930, 국내도서    수험서 자격증    공무원    헌법 형법 민법 기타법    세법    국내도서    수험서 자격증    공무원    기능직 일반직전환    세법 9급선택     국내도서    수험서 자격증    공무원    직군별 문제집    관세직 세무직    세법 ,0.623461440205574,0.37653855979442596,5.0
626,99148255,새로운시대의부자가온다,11,931, 국내도서    경제 경영    투자 재테크    재테크일반 ,0.7583610848947004,0.24163891510529953,5.0
616,99112951,외고에서통하는엄마표영어의힘,6,932, 국내도서    가정 살림    자녀교육    영어교육    국내도서    가정 살림    자녀교육    자녀교육일반 ,0.839603970448176,0.16039602955182394,4.833333333333333
601,99029740,로봇시대일자리의미래,16,933, 국내도서    경제 경영    마케팅 세일즈    트렌드 미래예측 ,0.660845935344696,0.33915406465530396,4.6875
591,98998640,란마1/2애장판20,14,934, 국내도서    만화 라이트노벨    판타지 ,0.7926297123943057,0.20737028760569437,5.0
483,97643359,부장님보다돈잘버는직장인의부동산투자,2,935, 국내도서    경제 경영    투자 재테크    부동산 경매 ,0.7864795923233032,0.21352040767669678,4.5
337,92462231,2021문법풀이전략서,30,936, 국내도서    수험서 자격증    공무원    영어    기본서    국내도서    수험서 자격증    공무원    영어    국내도서    수험서 자격증    공무원    경찰공무원 승진     경찰영어    국내도서    수험서 자격증    공무원    소방공무원 승진     소방직     분철 ,0.7746295819679896,0.22537041803201038,4.9
308,91084625,2021에듀윌전기기능사필기한권끝장,25,937, 국내도서    수험서 자격증    한국산업인력공단    전기분야    전기    전기 기능사    국내도서    수험서 자격증    한국산업인력공단    전기분야    전기    국내도서    수험서 자격증    한국산업인력공단    전기분야     분철 ,0.7455469763278961,0.2544530236721039,4.76
157,61307273,보카바이블4.0,30,938, 국내도서    국어 외국어 사전    영어    텝스 TEPS    어휘 VOCA    국내도서    국어 외국어 사전    영어    영어 어휘 Vocabulary    국내도서    국어 외국어 사전    영어    TOEFL SAT GRE 유학관련서    국내도서    국어 외국어 사전    영어    텝스 TEPS    국내도서    수험서 자격증    편입 검정고시 독학사    대학편입    편입영어    국내도서    수험서 자격증    공무원    영어    영단어     국내도서    수험서 자격증    공무원    영어     분철     외국어공부단어가절반 ,0.7623850107192993,0.23761498928070068,4.833333333333333
136,56024674,환자혁명,30,940, 국내도서    건강 취미    건강에세이 건강기타    국내도서    건강 취미    질병과 치료법    국내도서    건강 취미    의학 약학    국내도서    미디어 추천    동아일보     새해결심     아프지말고     병원과의사를의심하자 ,0.8229811797539394,0.1770188202460607,4.533333333333333
127,44499829,노르웨이의숲,30,941, 국내도서    소설 시 희곡    일본소설    일본 장편소설     방탄책방      방탄RM이추천한책     20세기고전     책읽아웃 ,0.7112939904133478,0.2887060095866521,4.5
78,18410503,해커스보카HackersVocabulary,30,942, 국내도서    국어 외국어 사전    영어    텝스 TEPS    어휘 VOCA    국내도서    국어 외국어 사전    영어    영어 어휘 Vocabulary    국내도서    국어 외국어 사전    영어    TOEFL SAT GRE 유학관련서    국내도서    국어 외국어 사전    영어    IELTS     분철     외국어공부단어가절반 ,0.682304647564888,0.317695352435112,4.766666666666667
38,8068409,한국단편소설40,30,943, 국내도서    청소년    청소년 문학    국내도서    소설 시 희곡    한국소설    한국 단편소설     논술준비     교과서수록작 ,0.7573217451572418,0.24267825484275818,4.766666666666667
32,5321530,스즈키바이올린교본3,29,944, 국내도서    예술    음악    악기 악보집    현악기 관악기악보     악기 ,0.7548756013656485,0.24512439863435154,4.655172413793104
10,1499175,위대한기업에투자하라,30,945, 국내도서    경제 경영    투자 재테크    주식 증권     주린이힘내힘내  ,0.6987394005060196,0.30126059949398043,4.6
264,88918959,흔한남매안흔한일기1,26,946, 국내도서    어린이    1 2학년    1 2학년 만화 애니메이션    1 2학년 애니메이션 영화드라마 원작    국내도서    어린이    3 4학년    3 4학년 만화 애니메이션    3 4학년 애니메이션 영화드라마 원작    국내도서    어린이    학습만화 코믹스    애니메이션 영화드라마 원작    국내도서    미디어 추천    중앙일보     티키타카     유튜버 ,0.8263783569519336,0.17362164304806635,4.846153846153847
82,19953053,글자동물원,30,947, 국내도서    어린이    3 4학년    3 4학년 동요 동시    국내도서    어린이    5 6학년    5 6학년 동요 동시    국내도서    어린이    어린이 문학    동요 동시    국내도서    어린이    교과서수록도서    1학년1학기    국어 가    국내도서    어린이    교과서수록도서    1학년1학기    국어 나    국내도서    어린이    교과서 수록도서    국내도서    행복한아침독서 책둥이 추천    2016년    초등학교 도서관용    국내도서    행복한아침독서 책둥이 추천    2016년    초등 저학년용    국내도서    세종도서_ 구 문화체육관광부 우수도서    2016년 문학나눔    국내도서    미디어 추천    동아일보     초등교과서수록도서     예비초등학생 ,0.866493825117747,0.133506174882253,4.733333333333333
96,24569301,수상한학원,17,948, 국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화 ,0.7768539716215694,0.22314602837843053,4.705882352941177
639,99272214,페어플레이프로젝트,1,949, 국내도서    자기계발    성공학 경력관리    국내도서    사회 정치    여성 젠더    여성문제    국내도서    미디어 추천    조선일보    국내도서    미디어 추천    한겨레     가족관계     자기계발서     시간관리     육아     여성으로살아간다는것     인간관계     부부의세계 ,0.6627185940742493,0.33728140592575073,1.0
366,94057056,초등노트필기의기술,26,950, 국내도서    가정 살림    자녀교육    학습법일반     혼자서도잘하는아이     효율적인공부     온라인수업     자기주도학습 ,0.739983938061274,0.260016061938726,4.6923076923076925
325,91785678,완전학습바이블,29,951, 국내도서    가정 살림    자녀교육    학습법일반    국내도서    가정 살림    자녀교육    자녀교육일반    국내도서    미디어 추천    조선일보    국내도서    YES24 올해의 책    2020년 올해의 책 후보도서     다시보는2020     새해결심     공부법     유튜브     강화학습     자기주도학습     효율적인공부     자녀교육 ,0.7910934779150732,0.20890652208492674,4.862068965517241
318,91360297,괜찮지않은데괜찮은척했다,20,952, 국내도서    에세이    한국 에세이     일상을위로하다     SNS감성작가 ,0.7555438101291656,0.24445618987083434,4.75
240,84907795,너와함께라면인생도여행이다,30,953, 국내도서    소설 시 희곡    시 희곡    한국 시    국내도서    미디어 추천    한겨레     유퀴즈온더블럭_자기님들     같이의가치     선물하기좋은시집     위로의말     나를사랑하는나에게 ,0.8760228902101517,0.12397710978984833,4.833333333333333
193,71932972,네모아저씨의페이퍼윙즈,30,954, 국내도서    어린이    3 4학년    3 4학년 놀이    3 4학년 만들기 색칠하기 종이접기    국내도서    어린이    5 6학년    5 6학년 놀이    5 6학년 만들기 색칠하기 종이접기    국내도서    어린이    어린이 교양    놀이    만들기 색칠하기 종이접기     유투버     종이접기 ,0.7287873566150666,0.27121264338493345,4.933333333333334
121,38930422,"안녕,나는경주야",30,955, 국내도서    어린이    1 2학년    1 2학년 학습    1 2학년 역사 지리    국내도서    어린이    3 4학년    3 4학년 학습    3 4학년 역사 지리    국내도서    어린이    초등학습    한국사 세계사 지리 ,0.81490325431029,0.18509674568971,4.833333333333333
90,23358922,JLPT(일본어능력시험)한권으로끝내기N3,30,956, 국내도서    국어 외국어 사전    일본어    일본어 능력시험     일본어처음시작하세요  ,0.7613227546215058,0.23867724537849427,4.6
571,98860165,코믹전생했더니슬라임이었던건에대하여16,8,958, 국내도서    만화 라이트노벨    판타지 ,0.7528910636901855,0.24710893630981445,4.875
539,98500229,백귀야행28,30,959, 국내도서    만화 라이트노벨    판타지     기기괴괴한괴물요괴  ,0.7988545686006546,0.2011454313993454,4.633333333333334
506,97829761,부동산투자필승공식,15,961, 국내도서    경제 경영    투자 재테크    부동산 경매    국내도서    경제 경영    투자 재테크    재테크일반 ,0.6358136673768361,0.36418633262316386,4.733333333333333
487,97656681,2021고시넷NCS지역농협6급기본서,5,962, 국내도서    수험서 자격증    취업 상식 적성검사    기업별 직무적성검사    농협 NHAT ,0.8202506899833679,0.17974931001663208,5.0
466,97417655,2021답만외우는운전면허1·2종필기시험문제집,1,963, 국내도서    수험서 자격증    경제 금융 회계 물류    운전면허 화물운송  ,0.9416049718856812,0.05839502811431885,5.0
349,93174290,이현석의입이트이는영어최고의스피킹60-일상생활편,21,964, 국내도서    국어 외국어 사전    영어    영어회화 생활영어     분철 ,0.808833909886224,0.19116609011377608,4.904761904761905
342,92566276,체인소맨2,28,965, 국내도서    만화 라이트노벨    액션     이만화가대단하다 ,0.887674942612648,0.11232505738735199,4.928571428571429
260,87329618,미국식영작문수업,19,966, 국내도서    국어 외국어 사전    영어    영어 독해 문법 작문 번역    영문법    국내도서    국어 외국어 사전    영어    영어입문서 학습법     영어글쓰기비결     영어공부     영어마스터     현지에서통하는영어 ,0.6612570395595149,0.3387429604404851,4.842105263157895
141,57698499,쇼더플랜,8,967, 국내도서    경제 경영    마케팅 세일즈    네트워크 마케팅 ,0.7804105132818222,0.2195894867181778,4.625
107,32685521,당신인생의이야기,30,968, 국내도서    소설 시 희곡    장르소설    SF    국내도서    소설 시 희곡    영미소설    영미 단편소설    국내도서    해외문학상 수상작    휴고상 수상작    국내도서    해외문학상 수상작    네뷸러상 수상작    국내도서    미디어 추천    조선일보     방탄책방      방탄RM이추천한책     더울땐SF     네뷸러상     휴고상     빨간책방     책읽아웃     영화드라마원작 ,0.7430953532457352,0.25690464675426483,4.8
85,21410166,착!붙는일본어독학첫걸음,30,969, 국내도서    국어 외국어 사전    일본어    일본어 입문서     분철     일본어처음시작하세요  ,0.7824705163637797,0.2175294836362203,4.666666666666667
273,89496128,수상한화장실,30,970, 국내도서    어린이    1 2학년    1 2학년 그림 동화책    1 2학년 창작동화    국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화     2020문학나눔어린이선정도서 ,0.8404888868331909,0.15951111316680908,4.766666666666667
604,99100533,클린CLEAN,30,971, 국내도서    자기계발    처세술 삶의 자세    국내도서    인문    심리    카운셀링 심리치료    치유심리    국내도서    건강 취미    건강에세이 건강기타     자기관리     건강한자기관리     마음디톡스     명상     마음챙김 ,0.874701647957166,0.12529835204283396,4.966666666666667
465,97412099,감각통합놀이,9,972, 국내도서    가정 살림    육아    놀이로 키우기    국내도서    가정 살림    자녀교육    놀이교육 ,0.8183411094877455,0.1816588905122545,4.888888888888889
344,92576547,마법천자문49,29,973, 국내도서    어린이    3 4학년    3 4학년 만화 애니메이션    3 4학년 학습만화    국내도서    어린이    5 6학년    5 6학년 만화 애니메이션    5 6학년 학습만화    국내도서    어린이    학습만화 코믹스    학습만화 ,0.8299058398296093,0.1700941601703907,4.965517241379311
327,91905736,에이든국내여행가이드북,30,974, 국내도서    건강 취미    여행    국내여행    전국여행    국내도서    건강 취미    여행    국내여행    국내도서    여행    국내여행    전국여행    국내도서    여행    국내여행 ,0.7112292597691218,0.2887707402308782,4.533333333333333
247,85466721,엄마나는자라고있어요,14,975, 국내도서    가정 살림    육아    육아법 육아일기     부모는처음이라     육아     육아백과사전 ,0.7835393399000168,0.21646066009998322,4.785714285714286
232,82957982,네이버쇼핑스마트스토어로상위노출하라,30,976, 국내도서    경제 경영    마케팅 세일즈    인터넷 마케팅    국내도서    경제 경영    인터넷비즈니스    e 비즈니스    국내도서    경제 경영    인터넷비즈니스    인터넷 마케팅    국내도서    경제 경영    인터넷비즈니스    국내도서    세종도서    2020년 교양도서    총류     네이버에서돈벌기 ,0.7098055611054103,0.29019443889458973,4.766666666666667
